"utterance_id" "speaker_id" "speaker_role_raw" "utterance" "Comment" "X" "Comments" "session_id" "annotation1" "annotator_name1" "annotator1_comment" "annotation2" "annotator_name2" "annotator2_comment" "Diff_annotations" "keychild" "speaker" "role_adressee" "register"
18218 "MOT" "mother" "tombé" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18221 "MOT" "mother" "tu me l'as renversé" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18222 "MOT" "mother" "faut essuyer avec l'éponge hein?" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18224 "MOT" "mother" "essuie ma chérie" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18226 "MOT" "mother" "une éponge làbas" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18227 "MOT" "mother" "tu veux une éponge?" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18230 "MOT" "mother" "tiens" "" "" "%sit  Mot donne du coton à Ana 1755481833/Anais/247a.cha" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18232 "MOT" "mother" "essuie" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18233 "MOT" "mother" "oh j'ai de la colle plein les doigts" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18235 "MOT" "mother" "super avec le coton" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18237 "MOT" "mother" "ça y est?" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18238 "MOT" "mother" "tu as essuyé?" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18239 "MOT" "mother" "et tu as essuyé la table aussi où tu as renversé" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18241 "MOT" "mother" "où il est ce ballon?" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18243 "MOT" "mother" "hop" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18245 "MOT" "mother" "poubelle hein" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18246 "MOT" "mother" "oui je crois que ça part à la poubelle ça?" "" "" "%com passage non transcrit de Chl 1817547182963/Anais/247a.cha" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18248 "SIS" "sister" "quoi non" "" "" "" "Anais/247a.cha" "MOT" "g" "" "" "" "" "" "Anais" "child" "Mother" "ADS"
18251 "MOT" "mother" "qu'estce que tu //" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18252 "MOT" "mother" "tu me fais la poubelle?" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18254 "MOT" "mother" "ah ça a collé" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18255 "MOT" "mother" "ben comme moi frotte tes doigts" "" "" "%com passage non transcrit entre Mot et Chl 18349551848337/Anais/247a.cha" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18256 "MOT" "mother" "j'ai pris l'autre" "" "" "" "Anais/247a.cha" "SIS" "g" "" "" "" "" "" "Anais" "mother" "Other child" "OCDS"
18259 "MOT" "mother" "je l'ai peutêtre mis trop grand" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18260 "MOT" "mother" "a yyy voilà voilà" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18262 "SIS" "sister" "Maman je vais faire le lapin maintenant" "" "" "" "Anais/247a.cha" "MOT" "g" "" "" "" "" "" "Anais" "child" "Mother" "ADS"
18263 "MOT" "mother" "tiens Ana" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18266 "MOT" "mother" "il a pas les oreilles au même endroit" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18269 "SIS" "sister" "pourquoi" "" "" "" "Anais/247a.cha" "MOT" "g" "" "" "" "" "" "Anais" "child" "Mother" "ADS"
18270 "MOT" "mother" "non mais c'est fait exprès" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18272 "MOT" "mother" "il faut coller comme il faut tu crois?" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18274 "MOT" "mother" "c'est mieux regarde elles bougent ses oreilles xxx comme ça" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18277 "MOT" "mother" "c'est beau?" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18279 "MOT" "mother" "je te le donnes?" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18282 "MOT" "mother" "ohlàlà il s'est envolé ton cochon" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18284 "MOT" "mother" "je suis censée faire un lapin maintenant" "" "" "%com passage non transcrit entre Mot etChl 19293631939545/Anais/247a.cha" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18285 "SIS" "sister" "oui mais c'est moi qui fait" "" "" "" "Anais/247a.cha" "MOT" "g" "" "" "" "" "" "Anais" "child" "Mother" "ADS"
18286 "SIS" "sister" "je fais le lapin" "" "" "" "Anais/247a.cha" "MOT" "g" "" "" "" "" "" "Anais" "child" "Mother" "ADS"
18287 "MOT" "mother" "non attends" "" "" "" "Anais/247a.cha" "SIS" "g" "" "" "" "" "" "Anais" "mother" "Other child" "OCDS"
18289 "MOT" "mother" "j'ai pas de papier crépon autrement on lui aurait fait un  un col à ton cochon" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18290 "MOT" "mother" "le lapin" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18292 "MOT" "mother" "fixe" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18293 "MOT" "mother" "attends on va laisser sécher le cochon" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18294 "MOT" "mother" "allez sèche" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18296 "MOT" "mother" "oui ça c'est ma cuillère" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18297 "MOT" "mother" "tu m'as resservie?" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18298 "MOT" "mother" "mm merci Ana" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18300 "MOT" "mother" "mm très bon" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18301 "MOT" "mother" "tu me donnes la cuillère?" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18302 "MOT" "mother" "c'est quoi?" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18303 "MOT" "mother" "c'est une glace?" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18305 "MOT" "mother" "ah à quoi elle est ta glace?" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18308 "MOT" "mother" "ah" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18310 "MOT" "mother" "merci" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18311 "MOT" "mother" "tu me la donnes?" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18313 "MOT" "mother" "www très bonne" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18315 "MOT" "mother" "encore si il te plaît" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18316 "MOT" "mother" "mais je voudrais du gâteau maintenant" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18318 "MOT" "mother" "dans une assiette si il te plaît" "" "" "%com passage non transcrit de Chl 229858233165/Anais/247a.cha" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18319 "SIS" "sister" "mince elle est ou l'assiette?" "" "" "" "Anais/247a.cha" "1" "g" "" "" "" "" "" "Anais" "child" "Keychild" "CDS"
18321 "MOT" "mother" "bon on en est où nous?" "" "" "%com passage non transcrit entre Mot et Chl 237427239898/Anais/247a.cha" "Anais/247a.cha" "SELF" "clara" "" "" "" "" "" "Anais" "mother" "Self" "unclassified"
18323 "MOT" "mother" "ah d'accord j'ai compris le truc" "" "" "%com passage non transcrit entre Mot et Chl 241837256235/Anais/247a.cha" "Anais/247a.cha" "SELF" "clara" "" "" "" "" "" "Anais" "mother" "Self" "unclassified"
18324 "MOT" "mother" "fais moi un rond la-dedans" "" "" "" "Anais/247a.cha" "SIS" "g" "" "" "" "" "" "Anais" "mother" "Other child" "OCDS"
18325 "MOT" "mother" "celui-la" "" "" "" "Anais/247a.cha" "SIS" "g" "" "" "" "" "" "Anais" "mother" "Other child" "OCDS"
18326 "SIS" "sister" "non" "" "" "" "Anais/247a.cha" "MOT" "g" "" "" "" "" "" "Anais" "child" "Mother" "ADS"
18327 "MOT" "mother" "ou celui-la" "" "" "" "Anais/247a.cha" "SIS" "g" "" "" "" "" "" "Anais" "mother" "Other child" "OCDS"
18328 "MOT" "mother" "et celui-la la no no tu ne fais pas" "" "" "" "Anais/247a.cha" "SIS" "g" "" "" "" "" "" "Anais" "mother" "Other child" "OCDS"
18329 "MOT" "mother" "pas le plus gros" "" "" "" "Anais/247a.cha" "SIS" "g" "" "" "" "" "" "Anais" "mother" "Other child" "OCDS"
18333 "MOT" "mother" "oh il a perdu une oreille" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18335 "MOT" "mother" "oh" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18336 "MOT" "mother" "vas y colle l'oreille" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18339 "MOT" "mother" "oui là" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18341 "MOT" "mother" "tu veux pas coller?" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18343 "MOT" "mother" "ah la jaune tu veux?" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18345 "MOT" "mother" "d'accord" "" "" "%com Passage non transcrit entre Mot etChl 2113342211483/Anais/247a.cha" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18346 "SIS" "sister" "mais c'etait pas le mien" "" "" "" "Anais/247a.cha" "1" "g" "" "" "" "" "" "Anais" "child" "Keychild" "CDS"
18347 "MOT" "mother" "et mon gâteau?" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18348 "MOT" "mother" "hop tiens Ninette" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18349 "SIS" "sister" "no c'etait pas celui-la" "" "" "" "Anais/247a.cha" "MOT" "g" "" "" "" "" "" "Anais" "child" "Mother" "ADS"
18350 "SIS" "sister" "je t'ai dit que c'etait pas celui-la le mien" "" "" "" "Anais/247a.cha" "MOT" "g" "" "" "" "" "" "Anais" "child" "Mother" "ADS"
18351 "SIS" "sister" "c'etait celui-la" "" "" "" "Anais/247a.cha" "MOT" "g" "" "" "" "" "" "Anais" "child" "Mother" "ADS"
18352 "MOT" "mother" "ah bon" "" "" "" "Anais/247a.cha" "SIS" "g" "" "" "" "" "" "Anais" "mother" "Other child" "OCDS"
18353 "MOT" "mother" "ah oui c'est vrai que tu voulais rouge ton lapin" "" "" "" "Anais/247a.cha" "SIS" "g" "" "" "" "" "" "Anais" "mother" "Other child" "OCDS"
18355 "MOT" "mother" "arrête de coller ta robe toi" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18356 "MOT" "mother" "bon on va mettre du //" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18357 "MOT" "mother" "ah ben" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18358 "MOT" "mother" "il a perdu son groin" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18360 "MOT" "mother" "le cochon" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18363 "SIS" "sister" "c'est xxx" "" "" "" "Anais/247a.cha" "MOT" "g" "" "" "" "" "" "Anais" "child" "Mother" "ADS"
18364 "MOT" "mother" "non c'est xxx un cochon" "" "" "" "Anais/247a.cha" "SIS" "g" "" "" "" "" "" "Anais" "mother" "Other child" "OCDS"
18365 "MOT" "mother" "ben" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18369 "SIS" "sister" "tiens" "" "" "" "Anais/247a.cha" "MOT" "g" "" "" "" "" "" "Anais" "child" "Mother" "ADS"
18370 "MOT" "mother" "merci Chloe" "" "" "" "Anais/247a.cha" "SIS" "g" "" "" "" "" "" "Anais" "mother" "Other child" "OCDS"
18371 "MOT" "mother" "deux secondes pour l'instant on colle les oreilles" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18373 "MOT" "mother" "là" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18376 "MOT" "mother" "comme ça?" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18377 "MOT" "mother" "tu crois que ça tient?" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18378 "MOT" "mother" "www ça tient pas" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18379 "MOT" "mother" "on va mettre du scotch" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18381 "MOT" "mother" "ça tiendra mieux" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18384 "MOT" "mother" "c'est chaud?" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18386 "MOT" "mother" "tu me fais le gâteau?" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18390 "MOT" "mother" "tu nettoies la cuillère?" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18395 "MOT" "mother" "deux cuillères?" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18397 "MOT" "mother" "mais j'aime mieux la jaune de cuillère moi" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18399 "MOT" "mother" "pas toi?" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18402 "MOT" "mother" "voilà" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18403 "MOT" "mother" "regarde" "" "" "%sit  Mot montre le ballon à Ana 22442222247888/Anais/247a.cha" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18404 "MOT" "mother" "on a réparé l'oreille mais le groin il veut pas tenir" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18406 "MOT" "mother" "ah oui" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18408 "MOT" "mother" "attends je la range" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18409 "MOT" "mother" "vas y" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18411 "MOT" "mother" "merci" "" "" "%com passage non transcrit entre Mot et Chl 2258582322855/Anais/247a.cha" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18413 "SIS" "sister" "mais no c'est que de" "" "" "" "Anais/247a.cha" "MOT" "g" "" "" "" "" "" "Anais" "child" "Mother" "ADS"
18414 "SIS" "sister" "que de" "" "" "" "Anais/247a.cha" "MOT" "g" "" "" "" "" "" "Anais" "child" "Mother" "ADS"
18415 "MOT" "mother" "de quoi" "" "" "" "Anais/247a.cha" "SIS" "g" "" "" "" "" "" "Anais" "mother" "Other child" "OCDS"
18416 "SIS" "sister" "que des fiches pour dessiner" "" "" "" "Anais/247a.cha" "MOT" "g" "" "" "" "" "" "Anais" "child" "Mother" "ADS"
18417 "MOT" "mother" "mais tu fais recto verso?" "" "" "" "Anais/247a.cha" "SIS" "g" "" "" "" "" "" "Anais" "mother" "Other child" "OCDS"
18418 "MOT" "mother" "t'ecris derriere aussi" "" "" "" "Anais/247a.cha" "SIS" "g" "" "" "" "" "" "Anais" "mother" "Other child" "OCDS"
18419 "SIS" "sister" "mais oui moi je xxx ecouter" "" "" "" "Anais/247a.cha" "MOT" "g" "" "" "" "" "" "Anais" "child" "Mother" "ADS"
18420 "MOT" "mother" "d'accord" "" "" "" "Anais/247a.cha" "SIS" "g" "" "" "" "" "" "Anais" "mother" "Other child" "OCDS"
18421 "MOT" "mother" "qu'estce que tu me fais de bon Ana?" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18423 "MOT" "mother" "encore un thé?" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18424 "MOT" "mother" "mais moi je voulais un bout de gâteau" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18425 "MOT" "mother" "moi je commence à avoir faim là" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18426 "MOT" "mother" "c'est mon quatre heures" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18428 "MOT" "mother" "ben oui" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18432 "MOT" "mother" "où ça?" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18435 "MOT" "mother" "là et ça c'est quoi?" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18436 "MOT" "mother" "un jus d'orange?" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18438 "MOT" "mother" "ah c'est à toi excuse moi" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18440 "MOT" "mother" "bois ton jus d'orange alors" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18442 "MOT" "mother" "ah c'est ton café" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18444 "MOT" "mother" "ah tu bois du café toi?" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18446 "MOT" "mother" "qui c'est qui bois le café normalement?" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18449 "MOT" "mother" "ah tu bois le café comme papa" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18451 "MOT" "mother" "mhm mhm" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18454 "MOT" "mother" "mm" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18456 "MOT" "mother" "sacré café" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18460 "MOT" "mother" "mais y a quoi?" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18461 "MOT" "mother" "ah c'est mon gâteau ça xxx?" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18464 "MOT" "mother" "il faut un couteau et une fourchette Ana hein?" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18466 "MOT" "mother" "mh" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18468 "MOT" "mother" "ouais vas y pose" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18470 "MOT" "mother" "d'accord" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18471 "MOT" "mother" "tu fais encore chauffer?" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18478 "MOT" "mother" "ah" "" "" "%act  Ana va vers Mot /Anais/247a.cha" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18479 "MOT" "mother" "faut aller sur le les w@l c@l" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18481 "MOT" "mother" "www tu es pénible avec ton pot" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18482 "MOT" "mother" "viens" "" "" "%act  Ana suit Mot /Anais/247a.cha" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18483 "MOT" "mother" "viens sur les toilettes" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18485 "MOT" "mother" "viens vite" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18486 "MOT" "mother" "t'auras plus vite fais" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18487 "MOT" "mother" "bu tu vas y rester une heure sur ton pot" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18489 "MOT" "mother" "oui" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18491 "MOT" "mother" "allez viens petite fille" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18493 "MOT" "mother" "allez" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18497 "MOT" "mother" "tu t'installes où?" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18499 "MOT" "mother" "dépêche toi" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18501 "MOT" "mother" "là?" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
18504 "MOT" "mother" "qu'est ce qu'il faut faire?" "" "" "" "Anais/247a.cha" "1" "clara" "" "" "" "" "" "Anais" "mother" "Keychild" "CDS"
